555638, 2010,73,20025,11262010,2015,1,O,H,2,FEL,5,P,Y,N,N, ,Y,OPEN CON,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,802,802,Y,N, , ,M,B,05201969,41,5,8,160,GY,BR,M, ,L, , ,SIDEWALK, , ,SUTTER AVENUE,STONE AVENUE, ,BROOKLYN, , ,73,I,9, ,1010229,182554,CM,1, 20,0101000020E610000090BC61B1017A52C02EE8746D77554440
555639, 2010,108,6373,11262010,2015,1,O,P,2,CSCS,6,P,Y,Y,Y,PL 220.3,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,108,108,Y,N,V,S,M,B,07191980,30,6,0,170,BK,BR,T, ,L, , ,STREET, , ,43 AVENUE,40 STREET, ,QUEENS, , ,108,D, , ,1005332,210908,CM,1, 28,0101000020E6100000E1D9E473217B52C0B3B312066E5F4440
555640, 2010,7,2881,11262010,2015,1,I,H,1,CPW,10,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,804,804,Y,N, , ,M,B,09171994,16,6,0,150,BK,BR,T, ,L, , ,WALKWAY,65,JEFFERSON STR,CHERRY STREET,DEAD END, ,MANHATTAN, , ,7,A,1, ,987472,198610,CM,1, 20,0101000020E610000046EC9895417F52C034A86DBE1C5B4440
555641, 2010,7,2880,11262010,2015,1,I,H,1,CPW,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,804,804,Y,N, , ,M,B,11061993,17,5,10,160,BK,BR,T, ,L, , ,WALKWAY,65,JEFFERSON STR,CHERRY STREET,DEAD END, ,MANHATTAN, , ,7,A,1, ,987472,198610,CM,1, 20,0101000020E610000046EC9895417F52C034A86DBE1C5B4440
555642, 2010,44,11554,11262010,2015,A,O,P,5,FEL,2,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,163,163,N,N, , ,M,B,12311900,13,5,5,168,BK,BR,M, ,L, , ,ST, , ,GRAND CONCOURSE,EAST 170 STREET, ,BRONX, , ,44,P, , ,1008114,244866,CM,1, 20,0101000020E6100000E73AFDFA7A7A52C0255326F35B6B4440
555643, 2010,46,10849,11262010,2015,A,O,P,1,CPW,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,163,46,Y,N, , ,M,Q,09011991,19,5,10,190,BK,BR,M, ,L, , ,ST,2420,CRESTON AVENU,EAST 188 STREET,EAST 184 STREET, ,BRONX, , ,46,H,4, ,1012149,252937,CM,1, 20,0101000020E6100000FF0B39838B7952C0FB458774316E4440
555644, 2010,14,10978,11262010,2015,1,I,T,4,FEL,5,V,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,872,872,N,N,V,S,M,Q,12311900,19,6,1,220,BK,BR,H, ,L, , ,MEZZ AREA, , ,8 AVENUE,WEST 42 STREET, ,MANHATTAN, , ,14,H,11, ,987078,215157,CM,1, 45,0101000020E6100000E10E58C1587F52C03E61A3FCEC604440
555645, 2010,108,6372,11262010,2015,1,O,P,2,CSCS,6,P,Y,Y,Y,PL 220.0,N, ,0,0,N, ,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,108,108,Y,N,V,S,M,W,12121976,33,5,11,250,BR,GY,H, ,L, , ,STREET, , ,43 AVENUE,40 STREET, ,QUEENS, , ,108,D, , ,1005332,210908,CM,1, 28,0101000020E6100000E1D9E473217B52C0B3B312066E5F4440
555646, 2010,40,16320,11262010,2016,1,O,P,3,CPW,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,P,01031946,64,5,9,180,BA,BR,M, ,L, , ,STREET,630,COURTLANDT AV,EAST 152 STREET,EAST 151 STREET, ,BRONX, , ,40,G,5,6,1006768,237487,CM,1, 20,0101000020E610000019AAAA15CB7A52C0234C5668C4684440
555647, 2010,19,3793,11262010,2018,A,O,P,1,FELONY,5,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,19,19,N,N,V,S,M,B,05101968,42,6,1,170,BR,BR,M, ,L, , ,STREET, , ,1 AVENUE,EAST 74 STREET, ,MANHATTAN, , ,19,H, , ,996704,219491,CM,1, 85,0101000020E6100000C3F9575A1F7D52C02001528372624440
555648, 2010,19,3794,11262010,2018,A,O,P,2,FELONY,5,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,19,19,N,N, ,S,M,B,08091966,44,6,1,175,XX,BK,T, ,L, , ,RESIDENTIAL AREA, , ,1 AVENUE,EAST 74 STREET, ,MANHATTAN, , ,19,H, , ,996704,219491,CM,1, 85,0101000020E6100000C3F9575A1F7D52C02001528372624440
555649, 2010,46,10847,11262010,2020,A,O,P,1,CPW,5,O,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,163,46,Y,N, , ,M,B,04101983,27,6,0,190,BK,BR,M, ,L, , ,ST,2420,CRESTON AVENU,EAST 188 STREET,EAST 184 STREET, ,BRONX, , ,46,H,4, ,1012149,252937,CM,1, 20,0101000020E6100000FF0B39838B7952C0FB458774316E4440
555650, 2010,101,9323,11262010,2020,A,I,P,10,FELONY,10,P,Y,N,N, ,Y,TRESS PA,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,101,101,N,Y, , ,M,B,05021982,28,5,7,170,BR,BR,M, ,L, , ,HALLWAY,14-20,GATEWAY BOULE,EVERDELL AVENUE,MOTT AVENUE, ,QUEENS, , ,101,A, , ,1053939,158607,CM,1, 14,0101000020E61000000E6F5C43F06F52C0B7744EE0054D4440
